Email id,From Name,From seniority,From Department,To Name,To seniority,To Department,Email topic,Date,Sentiment,Is opened?,Device,Within work hours,Within workdays
1089,Reina Trobey,Professional,Information Technology (IT),Morly Finey,Professional,Customer Service,Technical Support,3/6/2024,negative,opened,mobile,yes,yes
1090,Reina Trobey,Professional,Information Technology (IT),Angie Penticost,Professional,Customer Service,Technical Support,3/20/2024,positive,opened,desktop,yes,yes
1091,Reina Trobey,Professional,Information Technology (IT),Maribelle Oliver,Professional,Customer Service,HR related topics,3/15/2024,positive,opened,desktop,yes,yes
1092,Reina Trobey,Professional,Information Technology (IT),Rodrique Coulston,Professional,Product development,Technical Support,3/18/2024,neutral,opened,desktop,no,yes
1093,Reina Trobey,Professional,Information Technology (IT),Lisette Loweth,Professional,Product development,Technical Support,3/20/2024,positive,opened,desktop,yes,yes
1094,Reina Trobey,Professional,Information Technology (IT),Jeannie Moggan,Middle level management,Legal,Technical Support,3/25/2024,neutral,unopened,desktop,yes,yes
1095,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Operational Issues,3/15/2024,neutral,opened,desktop,yes,yes
1096,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Product Development,3/28/2024,positive,opened,desktop,yes,yes
1097,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Project Updates,3/15/2024,positive,opened,desktop,yes,yes
1098,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Operational Issues,3/8/2024,neutral,opened,desktop,yes,yes
1099,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Project Updates,3/25/2024,positive,opened,desktop,yes,yes
1100,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Technical Support,3/18/2024,negative,opened,desktop,yes,yes
1101,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Meeting Scheduling,3/29/2024,positive,opened,mobile,yes,yes
1102,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Project Updates,3/14/2024,neutral,opened,mobile,yes,yes
1103,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Project Updates,3/11/2024,neutral,opened,mobile,yes,yes
1104,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Meeting Scheduling,3/12/2024,neutral,unopened,desktop,yes,yes
1105,Traci Habbal,Middle level management,Marketing,Emmey Matoshin,Middle level management,Sales,Client Related Communication,3/28/2024,neutral,opened,mobile,yes,yes
1106,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Project Updates,3/14/2024,positive,unopened,desktop,yes,yes
1107,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Sales and Marketing,3/6/2024,positive,opened,desktop,yes,yes
1108,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Internal Policies and Procedures,3/25/2024,neutral,opened,desktop,yes,yes
1109,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Sales and Marketing,3/25/2024,neutral,opened,desktop,yes,yes
1110,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Sales and Marketing,3/21/2024,neutral,opened,desktop,yes,yes
1111,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Sales and Marketing,3/15/2024,negative,opened,desktop,yes,yes
1112,Emmey Matoshin,Middle level management,Sales,Traci Habbal,Middle level management,Marketing,Meeting Scheduling,3/25/2024,neutral,opened,desktop,no,yes
1113,Karine Barclay,Professional,Marketing,Rodrique Coulston,Professional,Product development,Meeting Scheduling,3/15/2024,neutral,opened,desktop,no,yes
1114,Karine Barclay,Professional,Marketing,Rodrique Coulston,Professional,Product development,Product Development,3/29/2024,neutral,opened,desktop,yes,yes
1115,Karine Barclay,Professional,Marketing,Rodrique Coulston,Professional,Product development,Sales and Marketing,3/31/2024,positive,opened,desktop,no,no
1116,Karine Barclay,Professional,Marketing,Rodrique Coulston,Professional,Product development,Project Updates,3/22/2024,positive,opened,desktop,yes,yes
1117,Karine Barclay,Professional,Marketing,Rodrique Coulston,Professional,Product development,Product Development,3/15/2024,neutral,unopened,desktop,yes,yes
1118,Rodrique Coulston,Professional,Product development,Karine Barclay,Professional,Marketing,Project Updates,3/7/2024,neutral,opened,desktop,yes,yes
1119,Rodrique Coulston,Professional,Product development,Karine Barclay,Professional,Marketing,Operational Issues,3/15/2024,positive,opened,desktop,yes,yes
1120,Rodrique Coulston,Professional,Product development,Karine Barclay,Professional,Marketing,Project Updates,3/29/2024,neutral,opened,mobile,yes,yes
1121,Petronille Jouen,Professional,Marketing,Oran Benge,Professional,Product development,Sales and Marketing,3/7/2024,neutral,unopened,desktop,yes,yes
1122,Petronille Jouen,Professional,Marketing,Oran Benge,Professional,Product development,Product Development,3/20/2024,neutral,opened,desktop,yes,yes
1123,Petronille Jouen,Professional,Marketing,Oran Benge,Professional,Product development,Operational Issues,3/1/2024,neutral,opened,desktop,yes,yes
1124,Petronille Jouen,Professional,Marketing,Oran Benge,Professional,Product development,Sales and Marketing,3/6/2024,neutral,opened,desktop,yes,yes
1125,Oran Benge,Professional,Product development,Petronille Jouen,Professional,Marketing,Technical Support,3/20/2024,neutral,opened,desktop,yes,yes
1126,Oran Benge,Professional,Product development,Petronille Jouen,Professional,Marketing,Technical Support,3/31/2024,positive,opened,desktop,no,no
1127,Oran Benge,Professional,Product development,Petronille Jouen,Professional,Marketing,Operational Issues,3/25/2024,neutral,opened,desktop,yes,yes
1128,Emmey Matoshin,Middle level management,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/28/2024,positive,opened,desktop,yes,yes
1129,Nelia Routledge,Professional,Sales,Faythe Vassel,Professional,Legal,Operational Issues,3/15/2024,neutral,opened,desktop,yes,yes
1130,Ferdinande Stickels,Professional,Sales,Faythe Vassel,Professional,Legal,Project Updates,3/18/2024,positive,opened,mobile,yes,yes
1131,Tades Querrard,Professional,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/18/2024,negative,opened,mobile,yes,yes
1132,Anatole Hansie,Professional,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/15/2024,neutral,opened,mobile,yes,yes
1133,Chris Consadine,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/29/2024,neutral,unopened,desktop,yes,yes
1134,Grace Spracklin,Professional,Sales,Maurine Golding,Professional,Legal,Operational Issues,3/14/2024,positive,opened,mobile,yes,yes
1135,Sumner Blakeway,Professional,Sales,Maurine Golding,Professional,Legal,Meeting Scheduling,3/27/2024,positive,opened,desktop,no,yes
1136,Emmey Matoshin,Middle level management,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/28/2024,neutral,opened,desktop,yes,yes
1137,Nelia Routledge,Professional,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/15/2024,neutral,opened,desktop,yes,yes
1138,Ferdinande Stickels,Professional,Sales,Faythe Vassel,Professional,Legal,Legal Matters,3/28/2024,neutral,opened,desktop,yes,yes
1139,Tades Querrard,Professional,Sales,Faythe Vassel,Professional,Legal,Internal Policies and Procedures,3/18/2024,positive,opened,desktop,yes,yes
1140,Anatole Hansie,Professional,Sales,Faythe Vassel,Professional,Legal,Operational Issues,3/15/2024,positive,opened,desktop,yes,yes
1141,Chris Consadine,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/14/2024,positive,opened,desktop,yes,yes
1142,Grace Spracklin,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/29/2024,negative,unopened,desktop,yes,yes
1143,Sumner Blakeway,Professional,Sales,Maurine Golding,Professional,Legal,Meeting Scheduling,3/18/2024,neutral,opened,desktop,yes,yes
1144,Emmey Matoshin,Middle level management,Sales,Maurine Golding,Professional,Legal,Vendor Relations,3/25/2024,neutral,opened,desktop,yes,yes
1145,Nelia Routledge,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/28/2024,negative,opened,mobile,no,yes
1146,Ferdinande Stickels,Professional,Sales,Maurine Golding,Professional,Legal,Meeting Scheduling,3/6/2024,positive,opened,mobile,yes,yes
1147,Tades Querrard,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/18/2024,neutral,opened,desktop,yes,yes
1148,Anatole Hansie,Professional,Sales,Maurine Golding,Professional,Legal,Internal Policies and Procedures,3/29/2024,positive,opened,desktop,yes,yes
1149,Chris Consadine,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/15/2024,neutral,opened,desktop,yes,yes
1150,Grace Spracklin,Professional,Sales,Maurine Golding,Professional,Legal,Operational Issues,3/29/2024,neutral,opened,desktop,yes,yes
1151,Sumner Blakeway,Professional,Sales,Maurine Golding,Professional,Legal,Legal Matters,3/2/2024,neutral,opened,desktop,no,no
1152,Maurine Golding,Professional,Legal,Emmey Matoshin,Middle level management,Sales,Legal Matters,3/14/2024,positive,opened,desktop,yes,yes
1153,Maurine Golding,Professional,Legal,Nelia Routledge,Professional,Sales,Legal Matters,3/28/2024,neutral,opened,desktop,yes,yes
1154,Maurine Golding,Professional,Legal,Ferdinande Stickels,Professional,Sales,Legal Matters,3/6/2024,neutral,opened,mobile,no,yes
1155,Maurine Golding,Professional,Legal,Tades Querrard,Professional,Sales,Meeting Scheduling,3/22/2024,neutral,opened,mobile,yes,yes
1156,Maurine Golding,Professional,Legal,Anatole Hansie,Professional,Sales,Operational Issues,3/12/2024,neutral,opened,desktop,yes,yes
1157,Maurine Golding,Professional,Legal,Chris Consadine,Professional,Sales,Legal Matters,3/7/2024,positive,opened,desktop,yes,yes
1158,Maurine Golding,Professional,Legal,Grace Spracklin,Professional,Sales,Operational Issues,3/6/2024,neutral,opened,mobile,yes,yes
1159,Maurine Golding,Professional,Legal,Sumner Blakeway,Professional,Sales,Project Updates,3/11/2024,neutral,opened,desktop,no,yes
1160,Maurine Golding,Professional,Legal,Emmey Matoshin,Middle level management,Sales,Legal Matters,3/2/2024,neutral,opened,desktop,no,no
1161,Maurine Golding,Professional,Legal,Nelia Routledge,Professional,Sales,Legal Matters,3/1/2024,negative,opened,desktop,no,yes
1162,Maurine Golding,Professional,Legal,Ferdinande Stickels,Professional,Sales,Legal Matters,3/15/2024,neutral,opened,desktop,yes,yes
1163,Maurine Golding,Professional,Legal,Tades Querrard,Professional,Sales,Vendor Relations,3/5/2024,positive,opened,mobile,yes,yes
1164,Maurine Golding,Professional,Legal,Anatole Hansie,Professional,Sales,Legal Matters,3/25/2024,neutral,opened,desktop,yes,yes
1165,Maurine Golding,Professional,Legal,Chris Consadine,Professional,Sales,Vendor Relations,3/14/2024,positive,opened,desktop,yes,yes
1166,Maurine Golding,Professional,Legal,Grace Spracklin,Professional,Sales,Legal Matters,3/18/2024,neutral,opened,mobile,yes,yes
1167,Maurine Golding,Professional,Legal,Sumner Blakeway,Professional,Sales,Legal Matters,3/1/2024,neutral,opened,desktop,yes,yes
1168,Faythe Vassel,Professional,Legal,Emmey Matoshin,Middle level management,Sales,Legal Matters,3/25/2024,neutral,opened,desktop,yes,yes
1169,Faythe Vassel,Professional,Legal,Nelia Routledge,Professional,Sales,Legal Matters,3/29/2024,neutral,opened,desktop,no,yes
1170,Faythe Vassel,Professional,Legal,Ferdinande Stickels,Professional,Sales,Legal Matters,3/11/2024,positive,opened,desktop,no,yes
1171,Faythe Vassel,Professional,Legal,Tades Querrard,Professional,Sales,Operational Issues,3/8/2024,neutral,unopened,desktop,yes,yes
1172,Faythe Vassel,Professional,Legal,Anatole Hansie,Professional,Sales,Legal Matters,3/1/2024,neutral,opened,desktop,yes,yes
1173,Faythe Vassel,Professional,Legal,Chris Consadine,Professional,Sales,Legal Matters,3/22/2024,neutral,opened,desktop,yes,yes
1174,Faythe Vassel,Professional,Legal,Grace Spracklin,Professional,Sales,Legal Matters,3/7/2024,negative,opened,desktop,yes,yes
1175,Faythe Vassel,Professional,Legal,Sumner Blakeway,Professional,Sales,Legal Matters,3/22/2024,positive,opened,desktop,yes,yes
1176,Faythe Vassel,Professional,Legal,Emmey Matoshin,Middle level management,Sales,Legal Matters,3/5/2024,neutral,opened,desktop,yes,yes
1177,Faythe Vassel,Professional,Legal,Nelia Routledge,Professional,Sales,Legal Matters,3/29/2024,neutral,opened,desktop,yes,yes
1178,Faythe Vassel,Professional,Legal,Ferdinande Stickels,Professional,Sales,Internal Policies and Procedures,3/28/2024,neutral,opened,desktop,yes,yes
1179,Faythe Vassel,Professional,Legal,Tades Querrard,Professional,Sales,Operational Issues,3/20/2024,positive,opened,desktop,yes,yes
1180,Faythe Vassel,Professional,Legal,Anatole Hansie,Professional,Sales,Legal Matters,3/8/2024,neutral,unopened,desktop,yes,yes
1181,Faythe Vassel,Professional,Legal,Chris Consadine,Professional,Sales,Internal Policies and Procedures,3/28/2024,positive,opened,desktop,yes,yes
1182,Faythe Vassel,Professional,Legal,Grace Spracklin,Professional,Sales,Legal Matters,3/15/2024,neutral,opened,desktop,yes,yes
1183,Faythe Vassel,Professional,Legal,Sumner Blakeway,Professional,Sales,Legal Matters,3/26/2024,neutral,opened,mobile,yes,yes
1184,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Finance and Accounting,3/26/2024,positive,opened,desktop,yes,yes
1185,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Meeting Scheduling,3/13/2024,positive,opened,desktop,yes,yes
1186,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Project Updates,3/15/2024,neutral,opened,desktop,yes,yes
1187,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Finance and Accounting,3/25/2024,positive,opened,desktop,yes,yes
1188,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Internal Policies and Procedures,3/1/2024,positive,opened,desktop,yes,yes
1189,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Finance and Accounting,3/20/2024,neutral,opened,desktop,no,yes
1190,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Finance and Accounting,3/12/2024,neutral,opened,desktop,yes,yes
1191,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Internal Policies and Procedures,3/13/2024,positive,opened,desktop,yes,yes
1192,Blithe Arnaudet,Middle level management,Finance and Accounting,Emmey Matoshin,Middle level management,Sales,Project Updates,3/1/2024,positive,opened,desktop,yes,yes
1193,Emmey Matoshin,Middle level management,Sales,Blithe Arnaudet,Middle level management,Finance and Accounting,Finance and Accounting,3/28/2024,positive,opened,mobile,yes,yes
1194,Emmey Matoshin,Middle level management,Sales,Blithe Arnaudet,Middle level management,Finance and Accounting,Finance and Accounting,3/7/2024,negative,opened,desktop,yes,yes
1195,Emmey Matoshin,Middle level management,Sales,Blithe Arnaudet,Middle level management,Finance and Accounting,Operational Issues,3/14/2024,neutral,opened,desktop,no,yes
